tweet_id_new,text
1916, I HAVE BEEN WAITING FOR YOU LOWLIFE SCAMMER TO SEND ME BACK MY LAPTOP. YOU REFUSED TO DO SO. I MESSAGED 4 DAYS AGO. NO REPLY. WHAT THE FUCK DO I HAVE TO DO FOR YOU TO SEND ME BACK MY LAPTOP. I REFUSED THE QUOTE SO STOP THE NONSENSE.
1917, Order no for replacement https://t.co/S62X8kDRdi
1919, I m looking for a warranty extension and accidental damage protection plan which the exclusive store must do but don't heed after buying the laptop.
1921," Sure, we can. But looks like everyone's facing the issue."
1922," 
I had bought a laptop from Germany few months back but now I have moved and the device is still in warranty may I know is it possible to get it repaired somewhere where I live now."
1923, Y’all know that  site isn’t working
1924, I am afraid you have this the wrong way round. You emailed me at the end of October to say you would be in touch within 1 working day. I am still waiting to hear from you. You have my support request number. Please contact me as soon as possible to remedy this malfunctioning PC
1925,  You guys have gone the worst customer service an international company has ever provided. They only answer bots and answer things very different from what I need. I need to talk to a human.
1926," you should start buy back program for old laptops. 
Will reduce ewaste to a next level."
1927,"  G15 is #overpriced and not #worthwhile. Since there is no premium support and I experienced numerous #hardware #problems within a month of my #purchase, even their #customers weren't #helped.
      "
1928," To my knowledge I already shared all the screenshots of my order, still it's a good way to delay. Shared again in DM"
1929," Good morning  , I noticed may dell Inspiron 3583 was very slow and I tried resetting it. But after resetting the laptop is still very slow. Please kindly help as I can’t find anything helpful thing online."
1930," Courier Boy entered the society and left out without delivery,while asking he informed kept it in front of my Flat door ,but nothing is there.He least bothered ring the bell and handover,such a poor https://t.co/Tgv584aM1z I didn't receive the product"
1931," Nice business model you have there.   I've been a customer for over 20 years, but this is the straw that broke the camel's back."
1932," I usually love you guys and your support, but I have had a bad experience. I bought an external DVD burner from your site and when I phoned for help, I was put on hold and then they hung up on me. No one ever called me back. ..."
1933,"RT : 🖼️ Keep your work and games separate.

Watch to learn how to customize virtual desktops in #Windows.

Click for more info: &gt;…"
1934," Forgive me but the way I have been treated it is hard to believe that Dell Cares. I have been trying to find the status of a trade-in that you guys got on 12/20/2022. Every time I try to find out, I am bounced around and then promised an update and nothing happens HELP"
1935,"1.  Absolutely attrocious fulfillment and customer care from Dell. Ordered a $3k PC 3 weeks ago, and since then: 
a) Shipping has been delayed twice with no explanation
b) Two agents on Chat who promised to get back to me/email with an update never did
-"
1936,"would never buy another dell computer. @ months out of warranty and the battery will no longer charge. Dell doesnt care, youre out of warranty. "
1937, Oh I was looking for help when your service tech took my drive. I mean I would really love to have that back. But I wont turn anything in for warranty for you guys again. I just bought an hp because of this. Honestly works quite a bit better lol
1938,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with  https://t.co/g0ethgf7aJ https://t.co/RXNt7euDKZ https://t.co/DEklmcbs1a
1939,     They only want to move to DMs to hide how terrible their customer service is. Wish I'd said the same. 1 year old carefully used laptop just out of warranty &amp; they won't repair it without charge...despite many others with same issue (hinges) &amp; settled lawsuits against them. #Dell
1941," miss guide to us 22 dec 2022 message 3 months warranty &amp; year change 13-01-23 message no warranty,please clarify his matter
For the last 3 to 4 months my son has been studying loss.who is responsible for this 
9833426158 https://t.co/ERzwOVWsFA"
1942,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with .  is a #fraud #chor company. https://t.co/DVc1mrgwPr
1943,"RT :  Dear #flipkard team
My order na OD326803155907767100
I am purchased  this product is damage…"
1944," ETA is showing over a month (Kbd /Mouse). Still, trying to figure out why?"
1945, Nobody is picking your support calls numbers. it’s frustrating
1946," #DYK what dell does?

 

In my research, I found many users reporting the same issues. I spent a fortune for the laptop
https://t.co/36fmbcHhk5"
1948,    .  sold defective products to indian customers. #Dellcheated. My worse  experience with  https://t.co/g0ethgf7aJ https://t.co/UrrjRXGFEi https://t.co/FEbNpiJSib
1949, I have another order in process. Not yet delivered 😡 can I cancel the same ?
1950," 
 
hello sir / mam
I had ordered a laptop on EMI from credit card five months ago and got it canceled immediately, yet from August 2022 the EMI money is being deducted every month.
So refund me the EMI amount as soon as possible.
I request you
Please solve ..."
1951,"   #Dell #DontPurchaseDellLaptop #laptops #computer 
 is saying that after going to the service center, it will not be covered in the warranty and Dell Cares is saying wait 24-48hours 

 Have we got a Dell laptop for this day?"
1952,goodluck              https://t.co/4zhqd4JCzz
1953," Quit making stuff up Dell, excuses are beneath you. Besides, what restricted information could you possibly share about a Dell Precision Workstation 5820? It’s not like it’s a top-secret system. https://t.co/TlmyWjFlLS"
1955, Where did you go?
1956,     And to think at one time they had the best online configuration tool for buying their systems. What a drop 🤦
1957," You "" Care "" do you? Prove it? https://t.co/aXzgiuaDPS"
1959, I am upset and angry. I no longer want the package and have told  to sort it.
1960,  Would you buy from you? Or would you think you are dealing with professional #thieves
1962,"RT : Purchased a $2,500 XPS Laptop now 40 days old

- USB-C port burns/melts/smokes on day 40

- Last XPS laptop &amp; known bat…"
1963,"Anyone else received poor customer service from    empty words, lies and promises that I’ll actually receive the order I paid for nearly 2 weeks ago.  Please #getitsorted https://t.co/KBIWY2tKb1"
1964,"later, the screen went black and broke. Further communication with  revealed my motherboard needs to be replaced. How does a machine pass comprehensive hardware tests and need a motherboard replacement 3 days later? I told the representatives that I’d like a replacement"
1965," Another DELL server outage, with ProSupport Plus 4 Hour Onsite Mission Critical, #FAIL - missed 4 hour deadline, didn't bring the critical 1 of 3 ordered parts.  Guess I'm done with Dell #DoneWithDell"
1966,    i tried sending you a direct message and you goofballs sent me a survey and didn't even bother to try and help. Horrid.
1967,Need help 
1968,Totally disappointed. 
1969,  35 clients approx $1600 us
